2.57870000E+00	2.58104490E+00	2.58107840E+00	2.57880000E+00	2.22550730E-03	8.62428350E-04
2.52650000E+00	2.52876000E+00	2.52878060E+00	2.52660000E+00	2.10797090E-03	8.58828940E-04
2.47550000E+00	2.47767370E+00	2.47769220E+00	2.47559000E+00	2.01294350E-03	8.43292410E-04
2.42566000E+00	2.42775550E+00	2.42776250E+00	2.42576000E+00	1.91183020E-03	8.05724790E-04
2.37698000E+00	2.37899590E+00	2.37900200E+00	2.37706000E+00	1.82303250E-03	7.78724820E-04
2.32938000E+00	2.33131630E+00	2.33133110E+00	2.32948000E+00	1.73678920E-03	7.43642240E-04
2.28288000E+00	2.28475230E+00	2.28475580E+00	2.28297000E+00	1.67756730E-03	7.18467470E-04
2.23744000E+00	2.23923910E+00	2.23924190E+00	2.23752000E+00	1.63138560E-03	6.70351050E-04
2.19308000E+00	2.19480930E+00	2.19481140E+00	2.19316000E+00	1.59588950E-03	6.15696610E-04
2.14977000E+00	2.15144090E+00	2.15143290E+00	2.14985000E+00	1.55627050E-03	5.51501850E-04
2.10750000E+00	2.10911620E+00	2.10910840E+00	2.10758000E+00	1.51831010E-03	4.96246720E-04
2.06624000E+00	2.06779320E+00	2.06778570E+00	2.06632000E+00	1.47687810E-03	4.38342270E-04
2.02596000E+00	2.02745410E+00	2.02744690E+00	2.02603000E+00	1.43725430E-03	3.85903320E-04
1.98663000E+00	1.98806550E+00	1.98805860E+00	1.98670000E+00	1.39424110E-03	3.25322420E-04
1.94822000E+00	1.94961150E+00	1.94959520E+00	1.94829000E+00	1.35257180E-03	2.72414310E-04
1.91070000E+00	1.91203700E+00	1.91202190E+00	1.91076000E+00	1.31063160E-03	2.17738410E-04
1.87404000E+00	1.87532760E+00	1.87531350E+00	1.87409000E+00	1.27265560E-03	1.76070400E-04
1.83818000E+00	1.83942780E+00	1.83942420E+00	1.83825000E+00	1.23734750E-03	1.35676400E-04
1.80314000E+00	1.80434260E+00	1.80432950E+00	1.80319000E+00	1.20644760E-03	1.06728730E-04
1.76886000E+00	1.77001620E+00	1.77001360E+00	1.76891000E+00	1.17536380E-03	7.84420080E-05
1.73534000E+00	1.73646450E+00	1.73646200E+00	1.73540000E+00	1.14605080E-03	5.89022800E-05
1.70256000E+00	1.70364160E+00	1.70363920E+00	1.70262000E+00	1.11355710E-03	3.97678220E-05
1.67050000E+00	1.67155270E+00	1.67155030E+00	1.67056000E+00	1.08134920E-03	2.75942940E-05
1.63915000E+00	1.64016270E+00	1.64016040E+00	1.63920000E+00	1.04753010E-03	1.65048540E-05
1.60847000E+00	1.60945710E+00	1.60945490E+00	1.60853000E+00	1.01473290E-03	1.02772320E-05
1.57845000E+00	1.57939980E+00	1.57939760E+00	1.57851000E+00	9.82803990E-04	5.44553420E-06
1.54906000E+00	1.54998690E+00	1.54998470E+00	1.54912000E+00	9.52770670E-04	3.10256650E-06
1.52029000E+00	1.52118200E+00	1.52117990E+00	1.52035000E+00	9.24885160E-04	1.62074800E-06
1.49213000E+00	1.49299120E+00	1.49298920E+00	1.49218000E+00	8.99128050E-04	1.01733790E-06
1.46455000E+00	1.46538820E+00	1.46538620E+00	1.46461000E+00	8.75366260E-04	6.92898900E-07
1.43756000E+00	1.43837940E+00	1.43837740E+00	1.43762000E+00	8.52700220E-04	5.99414580E-07
